0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0032,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0033,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0034,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0035,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0036,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0037,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0038,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0039,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0040,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0041,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0042,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0043,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0044,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0045,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0046,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0047,4
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0048,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0049,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0050,5
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0051,4
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0052,4
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0053,3
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0054,4
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0055,3
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0056,4
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0057,5
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0058,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0059,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0060,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0061,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0062,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0063,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0064,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0065,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0066,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0067,3
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0068,3
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0069,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0070,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0071,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0072,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0073,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0074,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0075,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0076,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0077,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0078,2
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0079,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0080,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0081,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0082,1
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0083,0
0815cc1e-9a0c-4875-a5ca-784ef1a32bba/DATA/GTA/test/0815cc1e-9a0c-4875-a5ca-784ef1a32bba/0084,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0000,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0001,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0002,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0003,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0004,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0005,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0006,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0007,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0008,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0009,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0010,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0011,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0012,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0013,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0014,5
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0015,6
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0016,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0017,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0018,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0019,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0020,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0021,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0022,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0023,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0024,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0025,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0026,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0027,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0028,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0029,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0030,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0031,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0032,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0033,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0034,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0035,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0036,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0037,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0038,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0039,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0040,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0041,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0042,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0043,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0044,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0045,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0046,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0047,4
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0048,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0049,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0050,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0051,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0052,2
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0053,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0054,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0055,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0056,3
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0057,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0058,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0059,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0060,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0061,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0062,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0063,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0064,1
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0065,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0066,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0067,0
1990e74e-e316-41a3-9e3b-17eeeecc85da/DATA/GTA/test/1990e74e-e316-41a3-9e3b-17eeeecc85da/0068,0
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0000,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0001,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0002,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0003,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0004,0
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0005,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0006,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0007,5
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0008,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0009,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0010,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0011,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0012,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0013,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0014,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0015,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0016,4
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0017,6
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0018,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0019,4
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0020,10
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0021,5
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0022,8
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0023,6
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0024,6
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0025,4
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0026,4
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0027,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0028,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0029,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0030,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0031,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0032,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0033,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0034,4
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0035,1
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0036,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0037,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0038,3
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0039,2
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0040,7
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0041,5
1e2b394a-597c-451c-a9f6-feae1fdd1631/DATA/GTA/test/1e2b394a-597c-451c-a9f6-feae1fdd1631/0042,5
